latitude,longitude,t2m
86.25,266.25,271.514
86.25,267.5,271.48972
86.25,268.75,271.46527
86.25,270.0,271.44104
86.25,271.25,271.41425
86.25,272.5,271.38776
86.25,273.75,271.36093
86.25,275.0,271.33438
86.25,276.25,271.30786
86.25,277.5,271.28116
86.25,278.75,271.2547
86.25,280.0,271.23508
86.25,281.25,271.21976
86.25,282.5,271.20422
86.25,283.75,271.18872
86.25,285.0,271.17337
86.25,286.25,271.1578
86.25,287.5,271.14236
86.25,288.75,271.13077
86.25,290.0,271.12155
86.25,291.25,271.11642
86.25,292.5,271.11115
86.25,293.75,271.106
86.25,295.0,271.10083
86.25,296.25,271.09555
86.25,297.5,271.08926
86.25,298.75,271.08148
86.25,300.0,271.07358
86.25,301.25,271.06442
86.25,302.5,271.05557
86.25,303.75,271.04654
86.25,305.0,271.03757
86.25,306.25,271.02823
86.25,307.5,271.0181
86.25,308.75,271.00784
86.25,310.0,270.99765
86.25,311.25,270.98526
86.25,312.5,270.97275
86.25,313.75,270.96027
86.25,315.0,270.9479
86.25,316.25,270.93866
86.25,317.5,270.9296
86.25,318.75,270.92053
86.25,320.0,270.91116
86.25,321.25,270.9061
86.25,322.5,270.90073
86.25,323.75,270.8955
86.25,325.0,270.8966
86.25,326.25,270.89917
86.25,327.5,270.9019
86.25,328.75,270.9046
86.25,330.0,270.90726
86.25,331.25,270.91724
86.25,332.5,270.92706
86.25,333.75,270.9397
86.25,335.0,270.954
86.25,336.25,270.96854
86.25,337.5,270.98288
86.25,338.75,270.99738
86.25,340.0,271.01172
86.25,341.25,271.0306
86.25,342.5,271.05103
86.25,343.75,271.07394
86.25,345.0,271.09644
86.25,346.25,271.11917
86.25,347.5,271.1417
86.25,348.75,271.1644
86.25,350.0,271.1871
86.25,351.25,271.20978
86.25,352.5,271.235
86.25,353.75,271.25998
86.25,355.0,271.28506
86.25,356.25,271.31024
86.25,357.5,271.33527
86.25,358.75,271.36044
85.0,0.0,271.28888
85.0,1.25,271.32196
85.0,2.5,271.35492
85.0,3.75,271.38788
85.0,5.0,271.42087
85.0,6.25,271.45383
85.0,7.5,271.48685
85.0,8.75,271.51202
85.0,10.0,271.52988
85.0,11.25,271.54727
85.0,12.5,271.56467
85.0,13.75,271.58197
85.0,15.0,271.5995
85.0,16.25,271.61642
85.0,17.5,271.6318
85.0,18.75,271.64694
85.0,20.0,271.66153
85.0,21.25,271.67578
85.0,22.5,271.6904
85.0,23.75,271.70493
85.0,25.0,271.71878
85.0,26.25,271.73273
85.0,27.5,271.74707
85.0,28.75,271.76212
85.0,30.0,271.77695
85.0,31.25,271.79224
85.0,32.5,271.8044
85.0,33.75,271.8128
85.0,35.0,271.82123
85.0,36.25,271.82986
85.0,37.5,271.8405
85.0,38.75,271.85104
85.0,40.0,271.86145
85.0,41.25,271.87903
85.0,42.5,271.89658
85.0,43.75,271.91415
85.0,45.0,271.93173
85.0,46.25,271.94913
85.0,47.5,271.96637
85.0,48.75,271.98688
85.0,50.0,272.00934
85.0,51.25,272.03183
85.0,52.5,272.05423
85.0,53.75,272.0767
85.0,55.0,272.0957
85.0,56.25,272.11288
85.0,57.5,272.12512
85.0,58.75,272.13718
85.0,60.0,272.14948
85.0,61.25,272.16165
85.0,62.5,272.17383
85.0,63.75,272.18576
85.0,65.0,272.19815
85.0,66.25,272.21063
85.0,67.5,272.22333
85.0,68.75,272.236
85.0,70.0,272.24854
85.0,71.25,272.26123
85.0,72.5,272.27362
85.0,73.75,272.28604
85.0,75.0,272.29858
85.0,76.25,272.31094
85.0,77.5,272.32327
85.0,78.75,272.3358
85.0,80.0,272.34808
85.0,81.25,272.35464
85.0,82.5,272.36038
85.0,83.75,272.36618
85.0,85.0,272.37186
85.0,86.25,272.37753
85.0,87.5,272.38336
85.0,88.75,272.39066
85.0,90.0,272.3993
85.0,91.25,272.403
85.0,92.5,272.40665
85.0,93.75,272.4102
85.0,95.0,272.4138
85.0,96.25,272.41718
85.0,97.5,272.41934
85.0,98.75,272.42142
85.0,100.0,272.42294
85.0,101.25,272.42407
85.0,102.5,272.42532
85.0,103.75,272.4264
85.0,105.0,272.4236
85.0,106.25,272.42
85.0,107.5,272.41623
85.0,108.75,272.41403
85.0,110.0,272.4128
85.0,111.25,272.41174
85.0,112.5,272.40933
85.0,113.75,272.40448
85.0,115.0,272.39996
85.0,116.25,272.3951
85.0,117.5,272.39044
85.0,118.75,272.38602
85.0,120.0,272.38162
85.0,121.25,272.37164
85.0,122.5,272.36166
85.0,123.75,272.35153
85.0,125.0,272.34174
85.0,126.25,272.3313
85.0,127.5,272.31973
85.0,128.75,272.31207
85.0,130.0,272.3074
85.0,131.25,272.30243
85.0,132.5,272.29785
85.0,133.75,272.29288
85.0,135.0,272.28806
85.0,136.25,272.28558
85.0,137.5,272.29123
85.0,138.75,272.2971
85.0,140.0,272.30273
85.0,141.25,272.30862
85.0,142.5,272.31436
85.0,143.75,272.32022
85.0,145.0,272.32266
85.0,146.25,272.32468
85.0,147.5,272.32654
85.0,148.75,272.3283
85.0,150.0,272.3301
85.0,151.25,272.33197
85.0,152.5,272.33344
85.0,153.75,272.33432
85.0,155.0,272.33594
85.0,156.25,272.33743
85.0,157.5,272.33884
85.0,158.75,272.3403
85.0,160.0,272.34164
85.0,161.25,272.3463
85.0,162.5,272.35062
85.0,163.75,272.35403
85.0,165.0,272.35736
85.0,166.25,272.36078
85.0,167.5,272.36426
85.0,168.75,272.3633
85.0,170.0,272.35928
85.0,171.25,272.3547
85.0,172.5,272.3481
85.0,173.75,272.3415
85.0,175.0,272.33466
85.0,176.25,272.32895
85.0,177.5,272.3269
85.0,178.75,272.32516
85.0,180.0,272.32327
85.0,181.25,272.32028
85.0,182.5,272.3175
85.0,183.75,272.31454
85.0,185.0,272.31644
85.0,186.25,272.31967
85.0,187.5,272.32272
85.0,188.75,272.32578
85.0,190.0,272.32907
85.0,191.25,272.33255
85.0,192.5,272.33234
85.0,193.75,272.32693
85.0,195.0,272.32162
85.0,196.25,272.31628
85.0,197.5,272.3111
85.0,198.75,272.307
85.0,200.0,272.30374
85.0,201.25,272.2968
85.0,202.5,272.28986
85.0,203.75,272.283
85.0,205.0,272.27634
85.0,206.25,272.2694
85.0,207.5,272.26337
85.0,208.75,272.25833
85.0,210.0,272.2535
85.0,211.25,272.2485
85.0,212.5,272.24347
85.0,213.75,272.23868
85.0,215.0,272.2336
85.0,216.25,272.2279
85.0,217.5,272.21906
85.0,218.75,272.21014
85.0,220.0,272.20135
85.0,221.25,272.19247
85.0,222.5,272.1836
85.0,223.75,272.17462
85.0,225.0,272.15622
85.0,226.25,272.13092
85.0,227.5,272.10565
85.0,228.75,272.08023
85.0,230.0,272.05487
85.0,231.25,272.0296
85.0,232.5,272.00696
85.0,233.75,271.9885
85.0,235.0,271.9704
85.0,236.25,271.95288
85.0,237.5,271.9353
85.0,238.75,271.9175
85.0,240.0,271.89975
85.0,241.25,271.8913
85.0,242.5,271.8827
85.0,243.75,271.8753
85.0,245.0,271.8684
85.0,246.25,271.86166
85.0,247.5,271.85483
85.0,248.75,271.8267
85.0,250.0,271.78427
85.0,251.25,271.742
85.0,252.5,271.69833
85.0,253.75,271.65225
85.0,255.0,271.60648
85.0,256.25,271.55963
85.0,257.5,271.5087
85.0,258.75,271.4575
85.0,260.0,271.4066
85.0,261.25,271.3548
85.0,262.5,271.301
85.0,263.75,271.24725
85.0,265.0,271.23016
85.0,266.25,271.22253
85.0,267.5,271.21475
85.0,268.75,271.20724
85.0,270.0,271.19968
85.0,271.25,271.19318
85.0,272.5,271.19278
85.0,273.75,271.20142
85.0,275.0,271.20987
85.0,276.25,271.21823
85.0,277.5,271.22696
85.0,278.75,271.23517
85.0,280.0,271.24747
85.0,281.25,271.2472
85.0,282.5,271.2471
85.0,283.75,271.24677
85.0,285.0,271.2465
85.0,286.25,271.2464
85.0,287.5,271.24612
85.0,288.75,271.2294
85.0,290.0,271.20175
85.0,291.25,271.17398
85.0,292.5,271.14648
85.0,293.75,271.11884
85.0,295.0,271.09113
85.0,296.25,271.0621
85.0,297.5,271.0269
85.0,298.75,270.99094
85.0,300.0,270.9549
85.0,301.25,270.91907
85.0,302.5,270.88315
85.0,303.75,270.8471
85.0,305.0,270.84024
85.0,306.25,270.8406
85.0,307.5,270.84033
85.0,308.75,270.84015
85.0,310.0,270.8399
85.0,311.25,270.83963
85.0,312.5,270.8405
85.0,313.75,270.84232
85.0,315.0,270.8443
85.0,316.25,270.84778
85.0,317.5,270.8514
85.0,318.75,270.85495
85.0,320.0,270.8584
85.0,321.25,270.8479
85.0,322.5,270.83765
85.0,323.75,270.82745
85.0,325.0,270.82022
85.0,326.25,270.81387
85.0,327.5,270.80734
85.0,328.75,270.80783
85.0,330.0,270.8127
85.0,331.25,270.8177
85.0,332.5,270.82245
85.0,333.75,270.82864
85.0,335.0,270.83594
85.0,336.25,270.84357
85.0,337.5,270.85327
85.0,338.75,270.86307
85.0,340.0,270.87265
85.0,341.25,270.88248
85.0,342.5,270.8927
85.0,343.75,270.9043
85.0,345.0,270.9233
85.0,346.25,270.9443
85.0,347.5,270.96518
85.0,348.75,270.98615
85.0,350.0,271.00693
85.0,351.25,271.0282
85.0,352.5,271.05698
85.0,353.75,271.09558
85.0,355.0,271.13422
85.0,356.25,271.17297
85.0,357.5,271.21152
85.0,358.75,271.2502
83.75,0.0,271.42715
83.75,1.25,271.47095
83.75,2.5,271.51486
83.75,3.75,271.55878
83.75,5.0,271.60275
83.75,6.25,271.64648
83.75,7.5,271.6846
83.75,8.75,271.7178
83.75,10.0,271.74976
83.75,11.25,271.7815
83.75,12.5,271.81335
83.75,13.75,271.83704
83.75,15.0,271.84424
83.75,16.25,271.85138
83.75,17.5,271.85815
83.75,18.75,271.86472
83.75,20.0,271.8715
83.75,21.25,271.8762
83.75,22.5,271.8809
83.75,23.75,271.88586
83.75,25.0,271.89053
83.75,26.25,271.89508
83.75,27.5,271.9072
83.75,28.75,271.92297
83.75,30.0,271.9386
83.75,31.25,271.9544
83.75,32.5,271.96927
83.75,33.75,271.97992
83.75,35.0,271.9837
83.75,36.25,271.98764
83.75,37.5,271.99158
83.75,38.75,271.99542
83.75,40.0,271.99942
83.75,41.25,272.01517
83.75,42.5,272.03094
83.75,43.75,272.0468
83.75,45.0,272.0626
83.75,46.25,272.07864
83.75,47.5,272.10098
83.75,48.75,272.12732
83.75,50.0,272.1544
83.75,51.25,272.18124
83.75,52.5,272.20804
83.75,53.75,272.22812
83.75,55.0,272.2338
83.75,56.25,272.23917
83.75,57.5,272.2434
83.75,58.75,272.24765
83.75,60.0,272.25186
83.75,61.25,272.26358
83.75,62.5,272.27557
83.75,63.75,272.28757
83.75,65.0,272.29953
83.75,66.25,272.31165
83.75,67.5,272.33463
83.75,68.75,272.3631
83.75,70.0,272.39178
83.75,71.25,272.42026
83.75,72.5,272.4485
83.75,73.75,272.47104
83.75,75.0,272.48376
83.75,76.25,272.49643
83.75,77.5,272.50882
83.75,78.75,272.52158
83.75,80.0,272.5341
83.75,81.25,272.5368
83.75,82.5,272.53946
83.75,83.75,272.54208
83.75,85.0,272.54468
83.75,86.25,272.54745
83.75,87.5,272.555
83.75,88.75,272.56583
83.75,90.0,272.57672
83.75,91.25,272.58768
83.75,92.5,272.59872
83.75,93.75,272.60876
83.75,95.0,272.61728
83.75,96.25,272.62558
83.75,97.5,272.63348
83.75,98.75,272.64154
83.75,100.0,272.6495
83.75,101.25,272.64093
83.75,102.5,272.63272
83.75,103.75,272.62424
83.75,105.0,272.61478
83.75,106.25,272.60513
83.75,107.5,272.59503
83.75,108.75,272.5843
83.75,110.0,272.57388
83.75,111.25,272.56335
83.75,112.5,272.55258
83.75,113.75,272.5449
83.75,115.0,272.54486
83.75,116.25,272.54477
83.75,117.5,272.5449
83.75,118.75,272.5448
83.75,120.0,272.54462
83.75,121.25,272.5371
83.75,122.5,272.5296
83.75,123.75,272.52222
83.75,125.0,272.51453
83.75,126.25,272.50708
83.75,127.5,272.49524
83.75,128.75,272.48267
83.75,130.0,272.47052
83.75,131.25,272.45847
83.75,132.5,272.4466
83.75,133.75,272.43698
83.75,135.0,272.43243
83.75,136.25,272.42847
83.75,137.5,272.42664
83.75,138.75,272.4246
83.75,140.0,272.42288
83.75,141.25,272.41733
83.75,142.5,272.41165
83.75,143.75,272.40628
83.75,145.0,272.39966
83.75,146.25,272.3929
83.75,147.5,272.3804
83.75,148.75,272.3651
83.75,150.0,272.34985
83.75,151.25,272.33456
83.75,152.5,272.31915
83.75,153.75,272.3085
83.75,155.0,272.3076
83.75,156.25,272.3066
83.75,157.5,272.3057
83.75,158.75,272.30466
83.75,160.0,272.3039
83.75,161.25,272.32147
83.75,162.5,272.33908
83.75,163.75,272.3569
83.75,165.0,272.3746
83.75,166.25,272.39224
83.75,167.5,272.4019
83.75,168.75,272.406
83.75,170.0,272.4096
83.75,171.25,272.41306
83.75,172.5,272.41647
83.75,173.75,272.4143
83.75,175.0,272.40042
83.75,176.25,272.3869
83.75,177.5,272.3742
83.75,178.75,272.36157
83.75,180.0,272.34897
83.75,181.25,272.34583
83.75,182.5,272.34262
83.75,183.75,272.33945
83.75,185.0,272.33755
83.75,186.25,272.33594
83.75,187.5,272.3319
83.75,188.75,272.32645
83.75,190.0,272.32104
83.75,191.25,272.31567
83.75,192.5,272.30948
83.75,193.75,272.30157
83.75,195.0,272.29318
83.75,196.25,272.28476
83.75,197.5,272.27618
83.75,198.75,272.26773
83.75,200.0,272.25943
83.75,201.25,272.2776
83.75,202.5,272.29565
83.75,203.75,272.31387
83.75,205.0,272.33194
83.75,206.25,272.35004
83.75,207.5,272.35947
83.75,208.75,272.36426
83.75,210.0,272.36923
83.75,211.25,272.37427
83.75,212.5,272.3793
83.75,213.75,272.38025
83.75,215.0,272.37363
83.75,216.25,272.36694
83.75,217.5,272.36005
83.75,218.75,272.35312
83.75,220.0,272.34625
83.75,221.25,272.3459
83.75,222.5,272.34546
83.75,223.75,272.3451
83.75,225.0,272.34247
83.75,226.25,272.3389
83.75,227.5,272.31583
83.75,228.75,272.28268
83.75,230.0,272.24948
83.75,231.25,272.2163
83.75,232.5,272.18378
83.75,233.75,272.15286
83.75,235.0,272.12225
83.75,236.25,272.09167
83.75,237.5,272.06134
83.75,238.75,272.03073
83.75,240.0,272.0003
83.75,241.25,271.99503
83.75,242.5,271.98984
83.75,243.75,271.98456
83.75,245.0,271.9792
83.75,246.25,271.97394
83.75,247.5,271.94217
83.75,248.75,271.89203
83.75,250.0,271.83835
83.75,251.25,271.78442
83.75,252.5,271.73065
83.75,253.75,271.67343
83.75,255.0,271.60983
83.75,256.25,271.54578
83.75,257.5,271.4807
83.75,258.75,271.41577
83.75,260.0,271.35065
83.75,261.25,271.3572
83.75,262.5,271.364
83.75,263.75,271.37067
83.75,265.0,271.3868
83.75,266.25,271.40515
83.75,267.5,271.41885
83.75,268.75,271.4301
83.75,270.0,271.44144
83.75,271.25,271.45273
83.75,272.5,271.46555
83.75,273.75,271.46042
83.75,275.0,271.41483
83.75,276.25,271.36923
83.75,277.5,271.32355
83.75,278.75,271.278
83.75,280.0,271.23248
83.75,281.25,271.2646
83.75,282.5,271.29657
83.75,283.75,271.3288
83.75,285.0,271.36093
83.75,286.25,271.393
83.75,287.5,271.45248
83.75,288.75,271.5211
83.75,290.0,271.58667
83.75,291.25,271.65216
83.75,292.5,271.71774
83.75,293.75,271.75296
83.75,295.0,271.728
83.75,296.25,271.70273
83.75,297.5,271.676
83.75,298.75,271.64923
83.75,300.0,271.6226
83.75,301.25,271.55283
83.75,302.5,271.48306
83.75,303.75,271.41327
83.75,305.0,271.35083
83.75,306.25,271.29047
83.75,307.5,271.2257
83.75,308.75,271.1592
83.75,310.0,271.09268
83.75,311.25,271.02585
83.75,312.5,270.95966
83.75,313.75,270.86826
83.75,315.0,270.72638
83.75,316.25,270.58435
83.75,317.5,270.4424
83.75,318.75,270.30066
83.75,320.0,270.15866
83.75,321.25,270.14218
83.75,322.5,270.12064
83.75,323.75,270.0904
83.75,325.0,270.0456
83.75,326.25,269.97226
83.75,327.5,269.9552
83.75,328.75,269.9762
83.75,330.0,269.9913
83.75,331.25,270.00177
83.75,332.5,270.00934
83.75,333.75,270.0583
83.75,335.0,270.19318
83.75,336.25,270.32825
83.75,337.5,270.46384
83.75,338.75,270.59927
83.75,340.0,270.735
83.75,341.25,270.79803
83.75,342.5,270.86084
83.75,343.75,270.92407
83.75,345.0,270.9889
83.75,346.25,271.0543
83.75,347.5,271.09357
83.75,348.75,271.11993
83.75,350.0,271.1463
83.75,351.25,271.17255
83.75,352.5,271.20044
83.75,353.75,271.23373
83.75,355.0,271.2723
83.75,356.25,271.31107
83.75,357.5,271.3497
83.75,358.75,271.38834
82.5,0.0,271.69424
82.5,1.25,271.72147
82.5,2.5,271.74884
82.5,3.75,271.77603
82.5,5.0,271.80313
82.5,6.25,271.83377
82.5,7.5,271.8773
82.5,8.75,271.92026
82.5,10.0,271.96347
82.5,11.25,272.0065
82.5,12.5,272.04166
82.5,13.75,272.06372
82.5,15.0,272.08466
82.5,16.25,272.10538
82.5,17.5,272.1264
82.5,18.75,272.13306
82.5,20.0,272.13028
82.5,21.25,272.12738
82.5,22.5,272.12442
82.5,23.75,272.12152
82.5,25.0,272.1273
82.5,26.25,272.13513
82.5,27.5,272.14374
82.5,28.75,272.1525
82.5,30.0,272.16144
82.5,31.25,272.16617
82.5,32.5,272.17102
82.5,33.75,272.17557
82.5,35.0,272.1796
82.5,36.25,272.17935
82.5,37.5,272.16165
82.5,38.75,272.14395
82.5,40.0,272.12625
82.5,41.25,272.10925
82.5,42.5,272.10815
82.5,43.75,272.13028
82.5,45.0,272.15253
82.5,46.25,272.17465
82.5,47.5,272.1974
82.5,48.75,272.23224
82.5,50.0,272.275
82.5,51.25,272.31793
82.5,52.5,272.36053
82.5,53.75,272.403
82.5,55.0,272.40985
82.5,56.25,272.40805
82.5,57.5,272.40646
82.5,58.75,272.40482
82.5,60.0,272.4031
82.5,61.25,272.4221
82.5,62.5,272.441
82.5,63.75,272.45987
82.5,65.0,272.4786
82.5,66.25,272.49863
82.5,67.5,272.5228
82.5,68.75,272.54727
82.5,70.0,272.5719
82.5,71.25,272.59668
82.5,72.5,272.61053
82.5,73.75,272.6085
82.5,75.0,272.60538
82.5,76.25,272.60242
82.5,77.5,272.59937
82.5,78.75,272.61038
82.5,80.0,272.6305
82.5,81.25,272.6501
82.5,82.5,272.6696
82.5,83.75,272.68912
82.5,85.0,272.703
82.5,86.25,272.71515
82.5,87.5,272.728
82.5,88.75,272.74097
82.5,90.0,272.75388
82.5,91.25,272.7536
82.5,92.5,272.75333
82.5,93.75,272.753
82.5,95.0,272.75244
82.5,96.25,272.75394
82.5,97.5,272.76355
82.5,98.75,272.77292
82.5,100.0,272.7824
82.5,101.25,272.79068
82.5,102.5,272.79578
82.5,103.75,272.7964
82.5,105.0,272.79706
82.5,106.25,272.79752
82.5,107.5,272.79785
82.5,108.75,272.79712
82.5,110.0,272.79517
82.5,111.25,272.79337
82.5,112.5,272.7916
82.5,113.75,272.78995
82.5,115.0,272.78735
82.5,116.25,272.7843
82.5,117.5,272.78125
82.5,118.75,272.7783
82.5,120.0,272.7752
82.5,121.25,272.75366
82.5,122.5,272.732
82.5,123.75,272.7107
82.5,125.0,272.68915
82.5,126.25,272.66632
82.5,127.5,272.63824
82.5,128.75,272.61026
82.5,130.0,272.58215
82.5,131.25,272.55392
82.5,132.5,272.5307
82.5,133.75,272.5155
82.5,135.0,272.50046
82.5,136.25,272.4857
82.5,137.5,272.4708
82.5,138.75,272.4569
82.5,140.0,272.44345
82.5,141.25,272.42993
82.5,142.5,272.4163
82.5,143.75,272.40268
82.5,145.0,272.3958
82.5,146.25,272.3904
82.5,147.5,272.38455
82.5,148.75,272.37823
82.5,150.0,272.37234
82.5,151.25,272.37305
82.5,152.5,272.3738
82.5,153.75,272.3749
82.5,155.0,272.37686
82.5,156.25,272.37466
82.5,157.5,272.3565
82.5,158.75,272.33853
82.5,160.0,272.32043
82.5,161.25,272.30362
82.5,162.5,272.2889
82.5,163.75,272.27734
82.5,165.0,272.2658
82.5,166.25,272.25424
82.5,167.5,272.242
82.5,168.75,272.24316
82.5,170.0,272.25348
82.5,171.25,272.26364
82.5,172.5,272.27402
82.5,173.75,272.28384
82.5,175.0,272.28113
82.5,176.25,272.2758
82.5,177.5,272.2702
82.5,178.75,272.26483
82.5,180.0,272.25946
82.5,181.25,272.26944
82.5,182.5,272.27948
82.5,183.75,272.28943
82.5,185.0,272.2995
82.5,186.25,272.31183
82.5,187.5,272.33322
82.5,188.75,272.35452
82.5,190.0,272.3759
82.5,191.25,272.39722
82.5,192.5,272.40292
82.5,193.75,272.38495
82.5,195.0,272.36716
82.5,196.25,272.34915
82.5,197.5,272.33127
82.5,198.75,272.33148
82.5,200.0,272.3431
82.5,201.25,272.3574
82.5,202.5,272.3715
82.5,203.75,272.38556
82.5,205.0,272.4111
82.5,206.25,272.43927
82.5,207.5,272.4671
82.5,208.75,272.49423
82.5,210.0,272.52173
82.5,211.25,272.4859
82.5,212.5,272.45038
82.5,213.75,272.41446
82.5,215.0,272.3777
82.5,216.25,272.34692
82.5,217.5,272.33932
82.5,218.75,272.3316
82.5,220.0,272.32397
82.5,221.25,272.3166
82.5,222.5,272.3168
82.5,223.75,272.32788
82.5,225.0,272.3391
82.5,226.25,272.3502
82.5,227.5,272.35995
82.5,228.75,272.34995
82.5,230.0,272.32727
82.5,231.25,272.30457
82.5,232.5,272.28192
82.5,233.75,272.2593
82.5,235.0,272.2476
82.5,236.25,272.23883
82.5,237.5,272.2299
82.5,238.75,272.22104
82.5,240.0,272.21225
82.5,241.25,272.18588
82.5,242.5,272.15955
82.5,243.75,272.13318
82.5,245.0,272.10684
82.5,246.25,272.07443
82.5,247.5,272.01544
82.5,248.75,271.95538
82.5,250.0,271.8956
82.5,251.25,271.8356
82.5,252.5,271.78134
82.5,253.75,271.73532
82.5,255.0,271.689
82.5,256.25,271.6425
82.5,257.5,271.59613
82.5,258.75,271.57605
82.5,260.0,271.57367
82.5,261.25,271.5769
82.5,262.5,271.58017
82.5,263.75,271.58344
82.5,265.0,271.55447
82.5,266.25,271.51755
82.5,267.5,271.48016
82.5,268.75,271.44257
82.5,270.0,271.40506
82.5,271.25,271.1219
82.5,272.5,270.83887
82.5,273.75,270.55414
82.5,275.0,270.26627
82.5,276.25,270.02347
82.5,277.5,268.88626
82.5,278.75,268.5335
82.5,280.0,268.3382
82.5,281.25,268.2155
82.5,282.5,268.27576
82.5,283.75,268.56238
82.5,285.0,268.84866
82.5,286.25,269.1351
82.5,287.5,269.4219
82.5,288.75,269.88437
82.5,290.0,270.46356
82.5,291.25,271.04276
82.5,292.5,271.62186
82.5,293.75,272.20065
82.5,295.0,272.30472
82.5,296.25,272.28445
82.5,297.5,272.25186
82.5,298.75,272.0453
82.5,300.0,272.0346
82.5,301.25,271.8981
82.5,302.5,271.76178
82.5,303.75,271.62524
82.5,305.0,271.4888
82.5,306.25,271.36673
82.5,307.5,271.28653
82.5,308.75,270.19296
82.5,310.0,270.97583
82.5,311.25,270.61
82.5,312.5,269.7246
82.5,313.75,269.2931
82.5,315.0,268.8608
82.5,316.25,268.42862
82.5,317.5,267.99612
82.5,318.75,268.30945
82.5,320.0,267.50024
82.5,321.25,267.3147
82.5,322.5,267.133
82.5,323.75,266.955
82.5,325.0,267.05258
82.5,326.25,267.21582
82.5,327.5,267.35815
82.5,328.75,267.4936
82.5,330.0,267.6316
82.5,331.25,267.9719
82.5,332.5,268.31918
82.5,333.75,268.6746
82.5,335.0,269.0345
82.5,336.25,269.3343
82.5,337.5,269.40936
82.5,338.75,270.39392
82.5,340.0,270.52487
82.5,341.25,270.60446
82.5,342.5,270.68427
82.5,343.75,270.79428
82.5,345.0,270.9043
82.5,346.25,271.01416
82.5,347.5,271.1222
82.5,348.75,271.20813
82.5,350.0,271.2801
82.5,351.25,271.35208
82.5,352.5,271.42416
82.5,353.75,271.4964
82.5,355.0,271.54132
82.5,356.25,271.57962
82.5,357.5,271.61786
82.5,358.75,271.65616
81.25,0.0,272.01205
81.25,1.25,272.05698
81.25,2.5,272.10214
81.25,3.75,272.14716
81.25,5.0,272.19226
81.25,6.25,272.23105
81.25,7.5,272.2658
81.25,8.75,272.30066
81.25,10.0,272.3357
81.25,11.25,272.3637
81.25,12.5,272.3575
81.25,13.75,272.35117
81.25,15.0,272.34515
81.25,16.25,272.3454
81.25,17.5,272.3544
81.25,18.75,272.37234
81.25,20.0,272.39075
81.25,21.25,272.40994
81.25,22.5,272.42908
81.25,23.75,272.41556
81.25,25.0,272.40195
81.25,26.25,272.38638
81.25,27.5,272.37106
81.25,28.75,272.35202
81.25,30.0,272.32898
81.25,31.25,272.30133
81.25,32.5,272.27383
81.25,33.75,272.2462
81.25,35.0,272.25995
81.25,36.25,272.2797
81.25,37.5,272.29935
81.25,38.75,272.31903
81.25,40.0,272.32858
81.25,41.25,272.32532
81.25,42.5,272.32196
81.25,43.75,272.31857
81.25,45.0,272.31528
81.25,46.25,272.33304
81.25,47.5,272.35092
81.25,48.75,272.36893
81.25,50.0,272.38663
81.25,51.25,272.3992
81.25,52.5,272.40442
81.25,53.75,272.40958
81.25,55.0,272.4148
81.25,56.25,272.41708
81.25,57.5,272.4095
81.25,58.75,272.40195
81.25,60.0,272.39456
81.25,61.25,272.3894
81.25,62.5,272.41913
81.25,63.75,272.48407
81.25,65.0,272.54883
81.25,66.25,272.6133
81.25,67.5,272.67792
81.25,68.75,272.67883
81.25,70.0,272.67987
81.25,71.25,272.67706
81.25,72.5,272.67447
81.25,73.75,272.6697
81.25,75.0,272.66263
81.25,76.25,272.6602
81.25,77.5,272.65753
81.25,78.75,272.655
81.25,80.0,272.71866
81.25,81.25,272.7815
81.25,82.5,272.8444
81.25,83.75,272.9072
81.25,85.0,272.93018
81.25,86.25,272.90723
81.25,87.5,272.8842
81.25,88.75,272.8611
81.25,90.0,272.83813
81.25,91.25,272.79697
81.25,92.5,272.8294
81.25,93.75,272.82
81.25,95.0,272.77
81.25,96.25,272.77753
81.25,97.5,272.92346
81.25,98.75,272.95508
81.25,100.0,272.97318
81.25,101.25,272.98923
81.25,102.5,273.00076
81.25,103.75,273.01218
81.25,105.0,273.02362
81.25,106.25,273.0341
81.25,107.5,273.03223
81.25,108.75,273.01816
81.25,110.0,273.004
81.25,111.25,272.98706
81.25,112.5,272.97006
81.25,113.75,272.96234
81.25,115.0,272.95505
81.25,116.25,272.94705
81.25,117.5,272.93945
81.25,118.75,272.93497
81.25,120.0,272.93384
81.25,121.25,272.93405
81.25,122.5,272.93445
81.25,123.75,272.93463
81.25,125.0,272.91818
81.25,126.25,272.89957
81.25,127.5,272.88068
81.25,128.75,272.86188
81.25,130.0,272.84573
81.25,131.25,272.83267
81.25,132.5,272.8193
